name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
12216,14086,2,1733,8748,1,49,2,49,1.0,1.0,2,7,7,52.36296,4.86371,7,0,2,1.0,1.0,1.0,15,196.0,2,7,0,0,0,0,0,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.11
2621,18125,0,1152,3317,1,49,0,78,1.0,1.0,0,14,14,52.37417,4.94032,18,0,4,1.0,3.0,3.0,19,130.0,3,1125,0,0,0,0,0,1,0,0,100.0,8.0,8.0,10.0,10.0,6.0,10.0,1,1,0,0,0.07
6305,15521,1,1232,2538,1,49,31,79,1.0,1.0,2,19,19,52.343709999999994,4.92455,7,0,2,1.0,1.0,1.0,26,116.0,3,95,0,0,0,0,0,4,3,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.32
15393,2604,1,2939,8748,1,49,98,60,1.0,1.0,2,6,6,52.34748,4.80427,18,0,6,1.5,3.0,2.0,13,110.0,3,26,0,0,0,0,0,4,0,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.26
16713,86,0,2002,8748,2,2,2,45,1.0,1.0,2,4,4,52.37165,4.9309,7,0,2,1.0,1.0,1.0,23,175.0,2,8,0,0,0,0,0,10,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.64
13102,1023,0,1565,8748,1,49,2,79,1.0,1.0,0,19,19,52.340340000000005,4.92122,12,0,2,1.0,,1.0,20,109.0,3,14,0,7,7,7,7,6,2,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.38
3169,10961,0,2940,8748,1,49,98,39,1.0,1.0,2,21,21,52.35183,4.884530000000001,7,0,3,1.0,1.0,2.0,12,179.0,2,1125,0,0,0,0,0,8,0,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.53
17519,5825,1,307,3746,4,2,94,31,100.0,100.0,2,5,5,52.376490000000004,4.87751,18,0,4,2.0,3.0,3.0,33,900.0,2,30,0,0,0,0,0,2,0,0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,86,85,1,0,0.14
3151,12629,1,540,8599,2,2,2,17,1.0,1.0,2,8,8,52.35342,4.90306,7,0,2,1.0,1.0,1.0,28,100.0,1,28,0,0,0,0,0,12,6,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.78
18217,13440,0,1932,8748,1,49,2,79,1.0,1.0,2,19,19,52.33837,4.94651,18,0,6,1.0,3.0,6.0,17,120.0,3,10,0,0,0,0,0,15,6,0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,1.01
16046,8292,2,1965,4857,4,2,97,27,9.0,9.0,2,4,4,52.36984,4.92314,7,0,4,2.0,3.0,4.0,12,229.0,2,1125,0,0,0,0,0,2,0,0,60.0,6.0,6.0,10.0,10.0,10.0,6.0,9,9,0,0,0.14
11890,18031,1,378,5671,1,49,2,8,1.0,1.0,2,3,3,52.33294,4.88037,27,2,1,1.0,1.0,1.0,20,47.0,2,30,0,0,0,0,0,9,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.6
11295,16548,0,1132,8748,1,49,80,31,1.0,1.0,2,5,5,52.37301,4.880240000000001,7,0,2,2.0,1.0,1.0,26,340.0,3,10,0,0,0,0,0,6,4,0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.39
5159,6828,1,2778,8748,1,49,2,79,1.0,1.0,0,0,0,52.3256,4.9488,7,0,2,1.0,,1.0,7,95.0,2,4,0,0,0,0,0,6,2,0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,0.4
1168,6553,0,2931,2374,1,49,98,71,1.0,1.0,0,13,13,52.414629999999995,4.88315,18,0,3,1.5,,1.0,33,100.0,4,7,0,28,58,88,363,1,0,0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,1,0,0,0.07
8320,18125,0,2102,8748,4,2,2,4,1.0,1.0,2,2,2,52.37851,4.8567800000000005,18,0,2,1.0,1.0,1.0,24,120.0,5,30,0,0,0,0,0,6,3,0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1,0,0,0.39
15446,11955,1,2941,8748,1,49,2,46,1.0,1.0,0,17,17,52.35257,4.91763,7,0,4,2.0,3.0,2.0,31,175.0,2,7,0,0,0,0,0,6,1,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.4
6041,17368,2,870,7708,4,30,82,46,41.0,41.0,2,16,16,52.39197,4.93446,18,0,4,1.5,4.0,4.0,15,243.0,3,30,0,0,0,0,0,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,39,35,1,0,0.13
13529,4191,2,610,8527,4,2,31,30,1.0,1.0,0,17,17,52.360170000000004,4.92738,7,0,2,1.0,1.0,1.0,17,90.0,1,21,0,29,59,89,179,11,4,0,96.0,9.0,10.0,9.0,10.0,9.0,9.0,1,1,0,0,0.71
1831,2435,3,2941,8748,1,49,2,79,1.0,1.0,0,4,4,52.359120000000004,4.89075,7,0,2,1.0,1.0,1.0,9,225.0,2,4,0,18,18,18,18,6,5,0,90.0,9.0,9.0,10.0,10.0,10.0,8.0,1,1,0,0,0.43
6536,15029,0,711,6515,4,2,94,17,2.0,2.0,2,8,8,52.3575,4.90105,44,2,2,1.0,,2.0,13,57.0,2,7,0,0,0,0,0,31,18,0,85.0,9.0,8.0,10.0,10.0,10.0,9.0,2,0,2,0,1.98
17835,3178,0,1764,8748,1,49,62,17,2.0,2.0,2,8,8,52.34388,4.89171,7,0,4,2.0,4.0,4.0,33,750.0,2,31,0,0,0,0,0,3,1,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,2,0,0,0.21
11470,18125,0,717,267,4,2,98,79,2.0,2.0,2,8,8,52.3539,4.8908,7,0,4,2.0,3.0,3.0,16,350.0,3,1125,0,28,58,88,88,0,0,0,,,,,,,,1,1,0,0,
14223,1890,1,2941,8748,0,0,77,4,1.0,1.0,0,2,2,52.37931,4.85749,7,0,4,1.0,2.0,2.0,16,85.0,30,210,0,0,30,60,335,0,0,0,,,,,,,,1,1,0,0,
12989,8698,1,1022,5181,4,2,97,79,2.0,2.0,2,14,14,52.36175,4.93286,27,2,2,1.0,1.0,1.0,14,64.0,2,7,0,29,59,89,359,30,11,0,87.0,10.0,9.0,9.0,9.0,9.0,8.0,2,0,2,0,1.92
9287,14076,0,1561,8748,1,49,44,60,1.0,1.0,2,18,18,52.35668,4.82607,7,0,4,1.5,2.0,3.0,15,108.0,2,2,0,0,0,0,0,6,1,0,97.0,10.0,10.0,10.0,10.0,9.0,8.0,1,1,0,0,0.42
15142,12001,0,736,1450,1,49,2,79,3.0,3.0,2,2,2,52.38201,4.85467,7,0,4,1.5,2.0,2.0,10,171.0,2,18,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,0.07
6977,15082,1,307,3746,4,2,94,31,100.0,100.0,2,5,5,52.38044,4.8886,1,0,2,1.0,1.0,1.0,26,437.0,2,30,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,86,85,1,0,0.06
7595,7771,0,1584,8748,3,2,2,79,0.0,0.0,0,9,9,52.28954,4.96854,18,0,4,1.0,3.0,3.0,16,100.0,4,10,0,6,6,6,6,2,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.14
5492,13759,2,1246,7330,1,49,44,4,1.0,1.0,0,2,2,52.37662,4.84593,7,0,2,1.0,,1.0,12,100.0,2,14,0,0,0,0,0,3,1,0,100.0,9.0,9.0,9.0,10.0,9.0,9.0,1,1,0,0,0.21
5374,15084,3,307,3746,4,2,94,31,100.0,100.0,2,5,5,52.37942,4.88797,1,0,2,1.0,1.0,1.0,23,326.0,2,30,0,0,0,0,0,8,0,0,93.0,10.0,8.0,9.0,9.0,10.0,9.0,86,85,1,0,0.52
9488,14979,0,2942,8748,1,49,98,60,1.0,1.0,0,6,6,52.34564,4.81162,7,0,4,1.0,2.0,3.0,8,113.0,2,1125,0,0,0,0,0,6,0,0,80.0,8.0,7.0,8.0,8.0,9.0,8.0,1,1,0,0,0.39
6967,2010,2,307,3746,4,2,94,31,100.0,100.0,2,18,18,52.356590000000004,4.844119999999999,7,0,3,1.5,2.0,2.0,32,333.0,2,30,0,0,0,0,0,2,0,0,70.0,8.0,6.0,5.0,6.0,7.0,6.0,86,85,1,0,0.15
10116,1389,1,2776,3007,4,2,85,32,1.0,1.0,0,13,13,52.41871,4.90492,7,0,2,1.5,,1.0,31,80.0,1,14,0,0,0,23,298,5,4,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.39
10815,7950,6,868,204,1,49,0,39,1.0,1.0,2,21,21,52.357620000000004,4.885619999999999,7,0,2,1.0,1.0,1.0,27,200.0,2,3,0,23,53,83,358,0,0,0,,,,,,,,1,1,0,0,
404,5103,3,2942,8748,2,2,2,79,1.0,1.0,0,5,5,52.37052,4.87932,7,0,3,1.0,1.0,1.0,15,149.0,1,7,0,0,0,0,131,7,4,0,83.0,8.0,8.0,9.0,9.0,10.0,8.0,1,1,0,0,0.49
15331,6765,2,838,3654,2,2,55,71,1.0,1.0,2,13,13,52.408359999999995,4.9008400000000005,18,0,4,2.0,2.0,2.0,24,200.0,1,14,0,18,48,78,78,9,5,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.68
14567,92,1,37,5317,1,49,58,59,0.0,0.0,2,10,10,52.379459999999995,4.817,7,0,3,1.5,2.0,2.0,22,40.0,15,30,0,0,0,0,0,6,4,0,93.0,10.0,10.0,8.0,10.0,8.0,9.0,1,1,0,0,0.41
16082,8806,1,2942,8587,1,49,98,17,1.0,1.0,0,8,8,52.353559999999995,4.9055599999999995,7,0,2,1.5,1.0,1.0,11,150.0,3,14,0,0,0,0,0,2,0,0,90.0,8.0,10.0,10.0,10.0,10.0,8.0,1,1,0,0,0.13
12295,8685,0,2192,8748,1,49,98,79,1.0,1.0,2,20,20,52.38969,4.8766300000000005,7,0,2,1.0,1.0,2.0,12,90.0,2,6,0,0,0,0,0,5,0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.34
12727,18125,0,486,1978,1,49,26,9,2.0,2.0,0,3,3,52.33402,4.87098,7,0,2,1.0,1.0,1.0,16,180.0,3,1125,0,0,0,0,41,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,0.11
892,7541,2,1601,3076,3,2,50,17,1.0,1.0,0,8,8,52.35432,4.89104,7,0,2,1.5,1.0,1.0,30,250.0,1,1125,0,0,0,0,0,10,6,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.68
16017,11023,0,1876,8748,1,49,98,46,1.0,1.0,0,17,17,52.35378,4.922969999999999,7,0,2,1.0,1.0,1.0,11,120.0,6,9,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.34
2191,6208,0,1963,8748,1,49,98,58,1.0,1.0,2,10,10,52.38283,4.82359,18,0,4,1.0,,3.0,12,95.0,6,1122,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
664,2765,1,1494,8748,1,49,26,31,1.0,1.0,0,5,5,52.38088,4.88494,7,0,2,1.0,1.0,1.0,27,85.0,1,1125,0,0,0,0,0,8,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.52
3540,17586,1,2861,8748,1,49,77,49,1.0,1.0,0,7,7,52.36781,4.866709999999999,7,0,2,1.0,1.0,1.0,20,109.0,2,1125,0,0,0,0,0,7,3,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.45
13969,18125,0,2943,8748,1,49,2,79,2.0,2.0,0,10,10,52.376290000000004,4.81214,27,2,2,1.5,1.0,1.0,16,65.0,1,1125,0,0,0,0,0,13,4,0,85.0,8.0,9.0,9.0,10.0,8.0,7.0,1,0,1,0,0.86
5768,1719,0,1528,3895,1,49,98,17,4.0,4.0,2,8,8,52.35315,4.90311,27,2,2,1.0,1.0,1.0,9,105.0,2,1125,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.08
14211,9479,0,2280,693,2,2,0,79,1.0,1.0,0,8,8,52.35362,4.88808,7,0,4,1.0,2.0,2.0,13,250.0,3,1125,0,1,1,1,8,1,1,0,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,1,0,0,0.08
1733,4475,0,2659,8748,2,2,66,79,2.0,2.0,0,9,9,52.300470000000004,4.98709,27,2,2,1.5,1.0,1.0,25,80.0,2,1125,0,27,57,87,362,16,3,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,1,0,1.03
10803,5293,2,2944,8748,1,49,98,17,1.0,1.0,0,8,8,52.35228,4.9066,7,0,2,1.5,1.0,1.0,29,199.0,2,30,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
16539,13993,1,1166,8748,1,49,98,49,1.0,1.0,2,20,20,52.38245,4.87971,7,0,2,1.0,1.0,2.0,18,180.0,3,31,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.35
15306,11973,0,1954,8748,1,49,98,35,1.0,1.0,2,12,12,52.38485,4.95668,18,0,4,3.0,4.0,4.0,27,240.0,7,21,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
9823,12968,1,2944,8333,1,49,2,43,1.0,1.0,2,4,4,52.3688,4.89764,27,2,2,1.0,1.0,1.0,19,99.0,2,30,0,0,0,0,0,22,8,0,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,1.47
7989,11243,3,1361,8748,1,49,2,17,2.0,2.0,2,8,8,52.35627,4.89291,7,0,4,2.0,4.0,4.0,9,345.0,3,6,0,0,0,0,0,2,2,0,70.0,10.0,5.0,10.0,10.0,10.0,8.0,2,1,1,0,0.17
8032,4736,2,2943,6165,1,49,98,6,1.0,1.0,0,16,16,52.40413,4.88721,1,0,2,1.0,,0.0,3,100.0,1,15,0,0,0,0,0,12,0,0,93.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.77
12956,11069,3,2627,8748,1,49,98,71,1.0,1.0,0,13,13,52.41345,4.89759,24,0,6,2.5,3.0,4.0,27,300.0,5,14,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
9030,12500,0,2541,5050,1,49,98,79,1.0,1.0,2,5,5,52.36688,4.89455,7,0,4,2.0,2.0,2.0,16,999.0,1,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
733,16706,0,2944,8748,1,49,98,4,0.0,0.0,0,2,2,52.382259999999995,4.8499300000000005,7,0,2,1.0,1.0,1.0,18,150.0,3,8,0,0,0,0,0,2,0,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.15
14627,5272,0,2944,7,4,43,94,79,1.0,1.0,2,14,14,52.360859999999995,4.93881,27,2,2,1.5,1.0,1.0,41,43.0,1,1125,0,18,44,69,69,68,51,3,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,4.45
6979,6014,2,652,410,3,2,91,73,2.0,2.0,2,19,19,52.35525,4.93219,47,2,2,1.0,1.0,1.0,16,64.0,2,1125,0,26,56,79,169,59,43,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.82
3720,4781,0,1309,777,1,49,2,4,1.0,1.0,2,2,2,52.376020000000004,4.8506800000000005,27,2,2,1.0,1.0,1.0,16,150.0,3,13,0,0,0,0,0,5,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.32
1825,3249,2,1100,3989,4,2,62,6,1.0,1.0,0,16,16,52.39902,4.9044099999999995,18,0,4,1.0,4.0,4.0,26,139.0,2,1125,0,0,0,0,0,5,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.32
2103,3358,0,870,2031,1,49,98,79,2.0,2.0,0,20,20,52.38884,4.88775,7,0,2,1.0,,1.0,17,99.0,5,1125,0,0,0,0,0,0,0,0,,,,,,,,2,2,0,0,
17824,9785,0,1205,7133,1,49,98,79,1.0,1.0,2,12,12,52.374790000000004,4.97922,24,0,4,2.0,2.0,2.0,15,150.0,7,21,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
10590,1447,1,1836,3676,4,2,78,54,1.0,1.0,0,8,8,52.34045,4.90339,7,0,4,1.5,2.0,3.0,24,140.0,3,3,0,0,0,0,0,22,10,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.44
12273,9434,0,783,6090,1,49,44,49,1.0,1.0,0,7,7,52.36866,4.872809999999999,7,0,4,1.5,2.0,2.0,19,220.0,3,1125,0,11,25,47,47,4,1,0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.27
6985,1279,0,2193,797,1,49,2,50,1.0,1.0,2,21,21,52.355290000000004,4.85608,7,0,3,1.0,1.0,2.0,16,220.0,1,1125,0,0,0,0,0,2,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1,1,0,0.13
13562,11254,4,841,7813,1,49,98,27,1.0,1.0,2,4,4,52.36417,4.8863199999999996,7,0,2,1.0,1.0,1.0,10,180.0,4,4,0,28,58,88,178,0,0,0,,,,,,,,1,1,0,0,
8010,17281,1,2946,8748,1,49,98,48,1.0,1.0,0,6,6,52.34823,4.793159999999999,18,0,4,2.0,3.0,4.0,29,133.0,3,1125,0,0,0,0,0,3,0,0,87.0,9.0,9.0,9.0,9.0,9.0,8.0,1,1,0,0,0.21
4861,7670,0,2946,8748,1,49,51,4,1.0,1.0,0,2,2,52.37634,4.850569999999999,7,0,2,1.0,,1.0,13,106.0,2,1125,0,0,0,0,0,8,2,0,90.0,9.0,10.0,10.0,9.0,9.0,9.0,1,1,0,0,0.55
10201,17933,1,1230,3451,3,2,98,6,2.0,2.0,2,16,16,52.399029999999996,4.90424,18,0,4,3.5,3.0,3.0,26,115.0,2,1125,0,0,0,0,0,3,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.2
2547,6684,0,2009,8748,1,49,98,17,2.0,2.0,2,8,8,52.35398,4.90362,27,2,2,1.0,1.0,1.0,26,110.0,10,1125,0,0,0,0,0,0,0,0,,,,,,,,2,0,2,0,
6068,5351,0,2582,8748,2,16,44,47,4.0,4.0,0,13,13,52.41646,4.89011,56,3,1,1.0,1.0,1.0,4,17.0,1,7,0,28,58,88,362,12,7,0,88.0,9.0,9.0,9.0,10.0,9.0,9.0,4,0,3,1,0.77
10219,10313,0,1955,7932,1,49,98,4,1.0,1.0,0,2,2,52.37701,4.85776,22,0,4,1.5,4.0,4.0,39,250.0,2,1125,0,1,1,1,1,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.13
10985,13930,0,1977,6928,1,49,2,17,3.0,3.0,0,8,8,52.35818,4.9040300000000006,27,2,2,1.5,1.0,1.0,37,165.0,3,1125,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.06
4213,18125,2,2902,6907,4,2,2,49,3.0,3.0,2,7,7,52.358129999999996,4.85803,27,2,1,1.0,1.0,1.0,12,35.0,2,1125,0,27,57,87,87,8,7,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0,3,0,0.55
4214,18125,2,2902,6907,4,2,2,49,3.0,3.0,2,7,7,52.35715,4.85694,27,2,3,1.5,2.0,2.0,13,83.0,2,1125,0,0,0,0,0,5,3,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0,3,0,0.36
246,12894,0,2010,8748,1,49,98,27,1.0,1.0,0,4,4,52.36249,4.88949,7,0,2,1.5,2.0,2.0,13,300.0,60,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
423,13878,1,1160,8748,1,49,98,17,1.0,1.0,2,8,8,52.34883,4.88718,18,0,4,1.5,2.0,2.0,28,206.0,2,3,0,0,0,0,0,6,1,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.41
13335,10917,0,177,5932,2,32,93,79,5.0,5.0,2,9,9,52.30686,4.97741,27,2,4,1.0,2.0,0.0,9,26.0,30,90,0,27,57,87,170,3,3,1,93.0,9.0,10.0,9.0,10.0,8.0,8.0,5,1,2,2,0.31
5245,12947,1,1843,8748,1,49,98,79,1.0,1.0,0,14,14,52.360240000000005,4.9332400000000005,7,0,4,1.0,2.0,2.0,14,210.0,2,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
8279,2845,0,922,597,1,49,98,79,1.0,1.0,2,2,2,52.372890000000005,4.845280000000001,18,0,4,1.5,4.0,3.0,13,95.0,7,30,0,0,0,0,0,2,0,0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1,0,0,0.14
7353,995,1,2059,399,1,49,2,44,1.0,1.0,2,11,11,52.364129999999996,4.98383,43,2,4,1.5,1.0,3.0,22,114.0,1,1125,0,11,41,71,71,3,3,0,60.0,2.0,6.0,10.0,6.0,10.0,6.0,1,0,1,0,0.3
7515,13506,0,717,8232,1,49,98,79,1.0,1.0,2,16,16,52.38392,4.91498,7,0,3,1.0,2.0,2.0,10,98.0,6,7,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.07
7374,18125,0,2637,8748,1,49,0,49,1.0,1.0,0,7,7,52.36378,4.85745,7,0,2,1.0,2.0,1.0,34,150.0,1,1125,0,8,38,68,343,0,0,0,,,,,,,,1,1,0,0,
9516,7788,0,2378,8748,1,49,2,64,1.0,1.0,0,21,21,52.34498,4.858969999999999,7,0,2,1.0,1.0,1.0,21,135.0,2,10,0,0,0,0,0,6,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.39
1977,12624,3,1657,1640,4,2,2,17,1.0,1.0,2,8,8,52.353790000000004,4.9046199999999995,7,0,2,1.5,1.0,2.0,20,145.0,5,1125,0,0,0,9,9,9,5,0,96.0,10.0,8.0,10.0,9.0,10.0,9.0,1,1,0,0,0.63
586,3641,1,2947,8748,1,49,98,30,1.0,1.0,0,14,14,52.36374,4.937869999999999,7,0,2,1.5,,0.0,28,199.0,2,30,0,0,0,0,0,4,0,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.26
874,16402,3,1965,4857,4,2,97,27,9.0,9.0,2,5,5,52.36647,4.88134,7,0,4,1.0,1.0,2.0,12,275.0,2,1125,0,0,0,0,0,4,1,0,90.0,10.0,9.0,10.0,10.0,10.0,8.0,9,9,0,0,0.3
16080,12520,0,2181,8748,1,49,98,50,1.0,1.0,2,21,21,52.35241,4.85539,7,0,4,1.0,2.0,2.0,9,206.0,4,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
3120,1581,0,2935,8748,1,49,2,49,1.0,1.0,0,7,7,52.372820000000004,4.85645,7,0,4,1.0,2.0,2.0,11,250.0,3,7,0,28,58,88,108,4,1,0,90.0,10.0,9.0,10.0,9.0,10.0,9.0,1,1,0,0,0.26
2875,11801,1,1587,2100,1,49,98,79,1.0,1.0,2,17,17,52.35764,4.91938,18,0,4,1.0,3.0,3.0,15,400.0,2,5,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,1,0,0,0.07
8456,17606,3,1037,8748,3,2,2,49,1.0,1.0,2,7,7,52.358979999999995,4.86206,7,0,2,1.5,1.0,1.0,15,125.0,2,30,0,0,0,0,0,7,6,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.51
7113,3444,0,740,2876,2,2,98,48,2.0,2.0,2,15,15,52.3529,4.79488,27,2,2,1.5,1.0,1.0,26,80.0,3,31,0,0,0,0,0,6,0,0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,2,0,2,0,0.43
5632,6145,0,1290,8748,1,49,98,28,1.0,1.0,2,21,21,52.35197,4.84667,7,0,2,1.0,1.0,1.0,15,110.0,2,7,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.35
4847,3751,0,982,6355,1,49,2,4,1.0,1.0,0,2,2,52.38304,4.85248,7,0,2,1.0,1.0,1.0,25,115.0,2,14,0,0,0,0,0,8,5,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.54
10098,14543,1,2901,8748,1,49,71,79,1.0,1.0,0,19,19,52.340309999999995,4.92105,7,0,2,1.0,,1.0,22,135.0,1,30,0,1,1,1,1,10,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.69
12878,14739,1,2864,8748,1,49,62,17,1.0,1.0,0,8,8,52.352779999999996,4.90458,7,0,2,1.5,1.0,1.0,17,229.0,2,7,0,0,0,0,0,6,3,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.46
2065,18125,0,2145,8748,1,49,98,79,1.0,1.0,0,7,7,52.36435,4.85709,41,2,2,1.0,1.0,1.0,4,70.0,1,1125,0,0,0,0,0,17,3,0,87.0,9.0,10.0,10.0,9.0,9.0,9.0,1,0,1,0,1.15
14093,18125,0,2647,819,1,49,69,64,5.0,5.0,0,21,21,52.3454,4.86771,27,2,2,1.5,2.0,3.0,32,125.0,2,1125,0,28,58,88,363,4,3,0,100.0,10.0,9.0,9.0,10.0,10.0,8.0,4,0,4,0,0.32
9867,1199,0,2330,8748,4,2,98,79,2.0,2.0,2,18,18,52.36842,4.8316099999999995,27,2,2,2.0,1.0,1.0,27,108.0,1,7,0,0,0,0,0,11,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1,1,0,0.71
4559,4259,1,1113,3033,1,49,85,4,0.0,0.0,0,2,2,52.37652,4.85072,27,2,2,1.0,,1.0,13,77.0,2,4,0,0,0,0,0,5,5,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.56
4784,7611,2,515,189,3,2,2,39,2.0,2.0,2,21,21,52.35286,4.885,7,0,2,1.0,1.0,1.0,20,80.0,3,1125,0,0,0,0,0,12,4,0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.78
16548,12397,2,2948,8748,1,49,98,54,1.0,1.0,2,8,8,52.3445,4.89825,7,0,4,1.0,3.0,4.0,20,450.0,1,1125,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.33
10077,13005,0,2330,8748,4,2,98,79,2.0,2.0,2,18,18,52.368359999999996,4.83253,7,0,4,1.5,2.0,2.0,26,130.0,2,1125,0,0,0,0,0,3,3,0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,2,1,1,0,0.25
11951,9180,0,2888,8748,1,49,98,79,1.0,1.0,0,19,19,52.33957,4.9198699999999995,7,0,2,1.0,,1.0,8,119.0,3,1125,0,0,0,0,0,1,0,0,80.0,10.0,4.0,10.0,10.0,10.0,10.0,1,1,0,0,0.07
